chr16	20792001	20794001	ACSM3	20775311
chr16	20882801	20884801	ACSM3	20775311
chr16	20885001	20887001	ACSM3	20775311
chr16	20897201	20899201	ACSM3	20775311
chr16	20917801	20919801	ACSM3	20775311
chr16	20948601	20950601	ACSM3	20775311
chr16	21632801	21634801	ACSM3	20775311
chr16	21648201	21650201	ACSM3	20775311
chr16	21651001	21653001	ACSM3	20775311
chr16	21656001	21658001	ACSM3	20775311
chr16	75383601	75385601	ADAT1	75657221
chr16	75612201	75614201	ADAT1	75657221
chr16	75642801	75644801	ADAT1	75657221
chr16	75648201	75650201	ADAT1	75657221
chr16	75661001	75663001	ADAT1	75657221
chr16	75676801	75678801	ADAT1	75657221
chr16	75686001	75688001	ADAT1	75657221
chr16	50234201	50236201	ADCY7	50321822
chr16	50237001	50239001	ADCY7	50321822
chr16	50247401	50249401	ADCY7	50321822
chr16	50249601	50251601	ADCY7	50321822
chr16	50286801	50288801	ADCY7	50321822
chr16	50294201	50296201	ADCY7	50321822
chr16	50296601	50298601	ADCY7	50321822
chr16	50304001	50306001	ADCY7	50321822
chr16	50311001	50313001	ADCY7	50321822
chr16	50311001	50313001	ADCY7	50321822
chr16	50314401	50316401	ADCY7	50321822
chr16	50317001	50319001	ADCY7	50321822
chr16	50317001	50319001	ADCY7	50321822
chr16	50428801	50430801	ADCY7	50321822
chr16	50700401	50702401	ADCY7	50321822
chr16	50755201	50757201	ADCY7	50321822
chr16	50757601	50759601	ADCY7	50321822
chr16	50809001	50811001	ADCY7	50321822
chr16	3303801	3305801	ADCY9	4166186
chr16	3307801	3309801	ADCY9	4166186
chr16	3690601	3692601	ADCY9	4166186
chr16	3995401	3997401	ADCY9	4166186
chr16	4017801	4019801	ADCY9	4166186
chr16	4051601	4053601	ADCY9	4166186
chr16	4060401	4062401	ADCY9	4166186
chr16	4232001	4234001	ADCY9	4166186
chr16	4288801	4290801	ADCY9	4166186
chr16	4313401	4315401	ADCY9	4166186
chr16	4339601	4341601	ADCY9	4166186
chr16	4418201	4420201	ADCY9	4166186
chr16	4423201	4425201	ADCY9	4166186
chr16	4831001	4833001	ADCY9	4166186
chr16	4900801	4902801	ADCY9	4166186
chr16	4995201	4997201	ADCY9	4166186
chr16	89765801	89767801	AFG3L1P	90038987
chr16	90022001	90024001	AFG3L1P	90038987
chr16	90032201	90034201	AFG3L1P	90038987
chr16	90035001	90037001	AFG3L1P	90038987
chr16	90060401	90062401	AFG3L1P	90038987
chr16	30612801	30614801	AHSP	31539172
chr16	30704601	30706601	AHSP	31539172
chr16	30768401	30770401	AHSP	31539172
chr16	30824201	30826201	AHSP	31539172
chr16	30948601	30950601	AHSP	31539172
chr16	31136201	31138201	AHSP	31539172
chr16	31138401	31140401	AHSP	31539172
chr16	31161801	31163801	AHSP	31539172
chr16	31266601	31268601	AHSP	31539172
chr16	31273001	31275001	AHSP	31539172
chr16	31311801	31313801	AHSP	31539172
chr16	31359001	31361001	AHSP	31539172
chr16	31363601	31365601	AHSP	31539172
chr16	31404001	31406001	AHSP	31539172
chr16	31412601	31414601	AHSP	31539172
chr16	31466001	31468001	AHSP	31539172
chr16	31470201	31472201	AHSP	31539172
chr16	31488001	31490001	AHSP	31539172
chr16	31498001	31500001	AHSP	31539172
chr16	31514801	31516801	AHSP	31539172
chr16	31518001	31520001	AHSP	31539172
chr16	31530401	31532401	AHSP	31539172
chr16	31532601	31534601	AHSP	31539172
chr16	31532601	31534601	AHSP	31539172
chr16	31534801	31536801	AHSP	31539172
chr16	31534801	31536801	AHSP	31539172
chr16	31543801	31545801	AHSP	31539172
chr16	31543801	31545801	AHSP	31539172
chr16	31723601	31725601	AHSP	31539172
chr16	31723601	31725601	AHSP	31539172
chr16	53111801	53113801	AKTIP	53537216
chr16	53257401	53259401	AKTIP	53537216
chr16	53316401	53318401	AKTIP	53537216
chr16	53471401	53473401	AKTIP	53537216
chr16	53508401	53510401	AKTIP	53537216
chr16	53530001	53532001	AKTIP	53537216
chr16	53530001	53532001	AKTIP	53537216
chr16	53543801	53545801	AKTIP	53537216
chr16	53546601	53548601	AKTIP	53537216
chr16	53551801	53553801	AKTIP	53537216
chr16	53583201	53585201	AKTIP	53537216
chr16	53809001	53811001	AKTIP	53537216
chr16	53900001	53902001	AKTIP	53537216
chr16	53925601	53927601	AKTIP	53537216
chr16	29686201	29688201	ALDOA	30064410
chr16	29801801	29803801	ALDOA	30064410
chr16	29831401	29833401	ALDOA	30064410
chr16	29835201	29837201	ALDOA	30064410
chr16	29862801	29864801	ALDOA	30064410
chr16	29920001	29922001	ALDOA	30064410
chr16	29972801	29974801	ALDOA	30064410
chr16	29984601	29986601	ALDOA	30064410
chr16	29990601	29992601	ALDOA	30064410
chr16	30063601	30065601	ALDOA	30064410
chr16	30079001	30081001	ALDOA	30064410
chr16	30081801	30083801	ALDOA	30064410
chr16	30081801	30083801	ALDOA	30064410
chr16	30087001	30089001	ALDOA	30064410
chr16	30087001	30089001	ALDOA	30064410
chr16	30095601	30097601	ALDOA	30064410
chr16	30097601	30099601	ALDOA	30064410
chr16	30119201	30121201	ALDOA	30064410
chr16	30133401	30135401	ALDOA	30064410
chr16	30133401	30135401	ALDOA	30064410
chr16	30147801	30149801	ALDOA	30064410
chr16	30160201	30162201	ALDOA	30064410
chr16	30331001	30333001	ALDOA	30064410
chr16	30608801	30610801	ALDOA	30064410
chr16	30629001	30631001	ALDOA	30064410
chr16	30723801	30725801	ALDOA	30064410
chr16	30739401	30741401	ALDOA	30064410
chr16	30818401	30820401	ALDOA	30064410
chr16	4442001	4444001	ALG1	5121809
chr16	4745401	4747401	ALG1	5121809
chr16	4886001	4888001	ALG1	5121809
chr16	4900801	4902801	ALG1	5121809
chr16	4912801	4914801	ALG1	5121809
chr16	4992401	4994401	ALG1	5121809
chr16	5085001	5087001	ALG1	5121809
chr16	5108201	5110201	ALG1	5121809
chr16	2482601	2484601	AMDHD2	2570362
chr16	2524601	2526601	AMDHD2	2570362
chr16	2535601	2537601	AMDHD2	2570362
chr16	2550401	2552401	AMDHD2	2570362
chr16	2552401	2554401	AMDHD2	2570362
chr16	2555801	2557801	AMDHD2	2570362
chr16	2558801	2560801	AMDHD2	2570362
chr16	2563601	2565601	AMDHD2	2570362
chr16	2575401	2577401	AMDHD2	2570362
chr16	2825801	2827801	AMDHD2	2570362
chr16	2849201	2851201	AMDHD2	2570362
chr16	2932601	2934601	AMDHD2	2570362
chr16	3307801	3309801	AMDHD2	2570362
chr16	56259401	56261401	AMFR	56459450
chr16	56442201	56444201	AMFR	56459450
chr16	56454601	56456601	AMFR	56459450
chr16	56480601	56482601	AMFR	56459450
chr16	56495001	56497001	AMFR	56459450
chr16	56642201	56644201	AMFR	56459450
chr16	56725001	56727001	AMFR	56459450
chr16	56763201	56765201	AMFR	56459450
chr16	57139601	57141601	AMFR	56459450
chr16	57144801	57146801	AMFR	56459450
chr16	57170001	57172001	AMFR	56459450
chr16	57177801	57179801	AMFR	56459450
chr16	57180001	57182001	AMFR	56459450
chr16	88809601	88811601	ANKRD11	89556969
chr16	88838601	88840601	ANKRD11	89556969
chr16	88870201	88872201	ANKRD11	89556969
chr16	88910801	88912801	ANKRD11	89556969
chr16	89352401	89354401	ANKRD11	89556969
chr16	89367401	89369401	ANKRD11	89556969
chr16	89382401	89384401	ANKRD11	89556969
chr16	89393601	89395601	ANKRD11	89556969
chr16	89399001	89401001	ANKRD11	89556969
chr16	89410401	89412401	ANKRD11	89556969
chr16	89422401	89424401	ANKRD11	89556969
chr16	89429001	89431001	ANKRD11	89556969
chr16	89433201	89435201	ANKRD11	89556969
chr16	89450801	89452801	ANKRD11	89556969
chr16	89458801	89460801	ANKRD11	89556969
chr16	89464601	89466601	ANKRD11	89556969
chr16	89471401	89473401	ANKRD11	89556969
chr16	89479001	89481001	ANKRD11	89556969
chr16	89503601	89505601	ANKRD11	89556969
chr16	89510001	89512001	ANKRD11	89556969
chr16	89517801	89519801	ANKRD11	89556969
chr16	89522201	89524201	ANKRD11	89556969
chr16	89524401	89526401	ANKRD11	89556969
chr16	89529801	89531801	ANKRD11	89556969
chr16	89538601	89540601	ANKRD11	89556969
chr16	89542601	89544601	ANKRD11	89556969
chr16	89542601	89544601	ANKRD11	89556969
chr16	89545201	89547201	ANKRD11	89556969
chr16	89549801	89551801	ANKRD11	89556969
chr16	89559001	89561001	ANKRD11	89556969
chr16	89559001	89561001	ANKRD11	89556969
chr16	89567801	89569801	ANKRD11	89556969
chr16	89571001	89573001	ANKRD11	89556969
chr16	89571001	89573001	ANKRD11	89556969
chr16	89574001	89576001	ANKRD11	89556969
chr16	89589601	89591601	ANKRD11	89556969
chr16	89597401	89599401	ANKRD11	89556969
chr16	89621401	89623401	ANKRD11	89556969
chr16	89648201	89650201	ANKRD11	89556969
chr16	89760201	89762201	ANKRD11	89556969
chr16	89826601	89828601	ANKRD11	89556969
chr16	89926201	89928201	ANKRD11	89556969
chr16	89939401	89941401	ANKRD11	89556969
chr16	4065001	4067001	ANKS3	4784163
chr16	4397001	4399001	ANKS3	4784163
chr16	4423201	4425201	ANKS3	4784163
chr16	4513601	4515601	ANKS3	4784163
chr16	4515601	4517601	ANKS3	4784163
chr16	4554401	4556401	ANKS3	4784163
chr16	4565601	4567601	ANKS3	4784163
chr16	4663401	4665401	ANKS3	4784163
chr16	4678001	4680001	ANKS3	4784163
chr16	4690201	4692201	ANKS3	4784163
chr16	4699201	4701201	ANKS3	4784163
chr16	4701201	4703201	ANKS3	4784163
chr16	4724801	4726801	ANKS3	4784163
chr16	4728201	4730201	ANKS3	4784163
chr16	4731601	4733601	ANKS3	4784163
chr16	4831001	4833001	ANKS3	4784163
chr16	4854401	4856401	ANKS3	4784163
chr16	4900801	4902801	ANKS3	4784163
chr16	4995201	4997201	ANKS3	4784163
chr16	71745001	71747001	AP1G1	71842976
chr16	71756001	71758001	AP1G1	71842976
chr16	71783601	71785601	AP1G1	71842976
chr16	71795401	71797401	AP1G1	71842976
chr16	71799201	71801201	AP1G1	71842976
chr16	71818001	71820001	AP1G1	71842976
chr16	71825401	71827401	AP1G1	71842976
chr16	71828401	71830401	AP1G1	71842976
chr16	71828401	71830401	AP1G1	71842976
chr16	71849801	71851801	AP1G1	71842976
chr16	71849801	71851801	AP1G1	71842976
chr16	71854401	71856401	AP1G1	71842976
chr16	71860201	71862201	AP1G1	71842976
chr16	71860201	71862201	AP1G1	71842976
chr16	71879401	71881401	AP1G1	71842976
chr16	71879401	71881401	AP1G1	71842976
chr16	71881801	71883801	AP1G1	71842976
chr16	71889201	71891201	AP1G1	71842976
chr16	71915801	71917801	AP1G1	71842976
chr16	71928801	71930801	AP1G1	71842976
chr16	71932801	71934801	AP1G1	71842976
chr16	71938801	71940801	AP1G1	71842976
chr16	71945201	71947201	AP1G1	71842976
chr16	71951801	71953801	AP1G1	71842976
chr16	71955401	71957401	AP1G1	71842976
chr16	72046801	72048801	AP1G1	71842976
chr16	72077801	72079801	AP1G1	71842976
chr16	72082001	72084001	AP1G1	71842976
chr16	72100001	72102001	AP1G1	71842976
chr16	72207801	72209801	AP1G1	71842976
chr16	72515401	72517401	AP1G1	71842976
chr16	72563401	72565401	AP1G1	71842976
chr16	72570401	72572401	AP1G1	71842976
chr16	28288001	28290001	APOBR	28505969
chr16	28502201	28504201	APOBR	28505969
chr16	28516001	28518001	APOBR	28505969
chr16	28518201	28520201	APOBR	28505969
chr16	28518201	28520201	APOBR	28505969
chr16	88581401	88583401	APRT	88878342
chr16	88664801	88666801	APRT	88878342
chr16	88678401	88680401	APRT	88878342
chr16	88819801	88821801	APRT	88878342
chr16	88827801	88829801	APRT	88878342
chr16	88838601	88840601	APRT	88878342
chr16	88858201	88860201	APRT	88878342
chr16	88858201	88860201	APRT	88878342
chr16	88860601	88862601	APRT	88878342
chr16	88865601	88867601	APRT	88878342
chr16	88870201	88872201	APRT	88878342
chr16	88873201	88875201	APRT	88878342
chr16	88873201	88875201	APRT	88878342
chr16	88906801	88908801	APRT	88878342
chr16	88910801	88912801	APRT	88878342
chr16	88984001	88986001	APRT	88878342
chr16	24161201	24163201	ARHGAP17	25026699
chr16	24744401	24746401	ARHGAP17	25026699
chr16	24983401	24985401	ARHGAP17	25026699
chr16	24985801	24987801	ARHGAP17	25026699
chr16	24988201	24990201	ARHGAP17	25026699
chr16	24988201	24990201	ARHGAP17	25026699
chr16	24998201	25000201	ARHGAP17	25026699
chr16	25005401	25007401	ARHGAP17	25026699
chr16	25009001	25011001	ARHGAP17	25026699
chr16	25015401	25017401	ARHGAP17	25026699
chr16	25015401	25017401	ARHGAP17	25026699
chr16	25019001	25021001	ARHGAP17	25026699
chr16	25029001	25031001	ARHGAP17	25026699
chr16	25042201	25044201	ARHGAP17	25026699
chr16	25048001	25050001	ARHGAP17	25026699
chr16	25048001	25050001	ARHGAP17	25026699
chr16	25054401	25056401	ARHGAP17	25026699
chr16	25056601	25058601	ARHGAP17	25026699
chr16	25059001	25061001	ARHGAP17	25026699
chr16	25082601	25084601	ARHGAP17	25026699
chr16	25090201	25092201	ARHGAP17	25026699
chr16	25092601	25094601	ARHGAP17	25026699
chr16	25092601	25094601	ARHGAP17	25026699
chr16	25126001	25128001	ARHGAP17	25026699
chr16	25216801	25218801	ARHGAP17	25026699
chr16	25222601	25224601	ARHGAP17	25026699
chr16	56403401	56405401	ARL2BP	57279037
chr16	56442201	56444201	ARL2BP	57279037
chr16	56495001	56497001	ARL2BP	57279037
chr16	56884201	56886201	ARL2BP	57279037
chr16	56999001	57001001	ARL2BP	57279037
chr16	57001001	57003001	ARL2BP	57279037
chr16	57003401	57005401	ARL2BP	57279037
chr16	57117201	57119201	ARL2BP	57279037
chr16	57126001	57128001	ARL2BP	57279037
chr16	57231801	57233801	ARL2BP	57279037
chr16	57268001	57270001	ARL2BP	57279037
chr16	57274001	57276001	ARL2BP	57279037
chr16	57274001	57276001	ARL2BP	57279037
chr16	57289801	57291801	ARL2BP	57279037
chr16	57296401	57298401	ARL2BP	57279037
chr16	57311001	57313001	ARL2BP	57279037
chr16	57347601	57349601	ARL2BP	57279037
chr16	57390801	57392801	ARL2BP	57279037
chr16	57455601	57457601	ARL2BP	57279037
chr16	57565601	57567601	ARL2BP	57279037
chr16	57642801	57644801	ARL2BP	57279037
chr16	57758201	57760201	ARL2BP	57279037
chr16	18799001	18801001	ARL6IP1	18812692
chr16	18806201	18808201	ARL6IP1	18812692
chr16	18815201	18817201	ARL6IP1	18812692
chr16	18815201	18817201	ARL6IP1	18812692
chr16	18817201	18819201	ARL6IP1	18812692
chr16	18830001	18832001	ARL6IP1	18812692
chr16	18852401	18854401	ARL6IP1	18812692
chr16	18876601	18878601	ARL6IP1	18812692
chr16	30474401	30476401	ARMC5	31469593
chr16	30540001	30542001	ARMC5	31469593
chr16	30704601	30706601	ARMC5	31469593
chr16	30768401	30770401	ARMC5	31469593
chr16	31003601	31005601	ARMC5	31469593
chr16	31104401	31106401	ARMC5	31469593
chr16	31111201	31113201	ARMC5	31469593
chr16	31136201	31138201	ARMC5	31469593
chr16	31145001	31147001	ARMC5	31469593
chr16	31191001	31193001	ARMC5	31469593
chr16	31200401	31202401	ARMC5	31469593
chr16	31275601	31277601	ARMC5	31469593
chr16	31277601	31279601	ARMC5	31469593
chr16	31341401	31343401	ARMC5	31469593
chr16	31359001	31361001	ARMC5	31469593
chr16	31361601	31363601	ARMC5	31469593
chr16	31363601	31365601	ARMC5	31469593
chr16	31377201	31379201	ARMC5	31469593
chr16	31408401	31410401	ARMC5	31469593
chr16	31410601	31412601	ARMC5	31469593
chr16	31412601	31414601	ARMC5	31469593
chr16	31432001	31434001	ARMC5	31469593
chr16	31463601	31465601	ARMC5	31469593
chr16	31463601	31465601	ARMC5	31469593
chr16	31466001	31468001	ARMC5	31469593
chr16	31466001	31468001	ARMC5	31469593
chr16	31477401	31479401	ARMC5	31469593
chr16	31479801	31481801	ARMC5	31469593
chr16	31488001	31490001	ARMC5	31469593
chr16	31491601	31493601	ARMC5	31469593
chr16	31514801	31516801	ARMC5	31469593
chr16	31518001	31520001	ARMC5	31469593
chr16	31532601	31534601	ARMC5	31469593
chr16	31539201	31541201	ARMC5	31469593
chr16	31543801	31545801	ARMC5	31469593
chr16	10450401	10452401	ATF7IP2	10479911
chr16	10475001	10477001	ATF7IP2	10479911
chr16	10475001	10477001	ATF7IP2	10479911
chr16	10479401	10481401	ATF7IP2	10479911
chr16	10483001	10485001	ATF7IP2	10479911
chr16	10498601	10500601	ATF7IP2	10479911
chr16	10594001	10596001	ATF7IP2	10479911
chr16	10724801	10726801	ATF7IP2	10479911
chr16	10745801	10747801	ATF7IP2	10479911
chr16	10936201	10938201	ATF7IP2	10479911
chr16	10944001	10946001	ATF7IP2	10479911
chr16	10986601	10988601	ATF7IP2	10479911
chr16	11022801	11024801	ATF7IP2	10479911
chr16	11186401	11188401	ATF7IP2	10479911
chr16	11197601	11199601	ATF7IP2	10479911
chr16	11244801	11246801	ATF7IP2	10479911
chr16	11272801	11274801	ATF7IP2	10479911
chr16	11287601	11289601	ATF7IP2	10479911
chr16	11294201	11296201	ATF7IP2	10479911
chr16	11326001	11328001	ATF7IP2	10479911
chr16	11331801	11333801	ATF7IP2	10479911
chr16	11372001	11374001	ATF7IP2	10479911
chr16	11390401	11392401	ATF7IP2	10479911
chr16	11463401	11465401	ATF7IP2	10479911
chr16	11503401	11505401	ATF7IP2	10479911
chr16	11516401	11518401	ATF7IP2	10479911
chr16	80710001	80712001	ATMIN	81069457
chr16	80787601	80789601	ATMIN	81069457
chr16	80790001	80792001	ATMIN	81069457
chr16	80981401	80983401	ATMIN	81069457
chr16	81027001	81029001	ATMIN	81069457
chr16	81029801	81031801	ATMIN	81069457
chr16	81069001	81071001	ATMIN	81069457
chr16	81072201	81074201	ATMIN	81069457
chr16	81313801	81315801	ATMIN	81069457
chr16	81433801	81435801	ATMIN	81069457
chr16	81438601	81440601	ATMIN	81069457
chr16	81466401	81468401	ATMIN	81069457
chr16	81494601	81496601	ATMIN	81069457
chr16	81534401	81536401	ATMIN	81069457
chr16	81543401	81545401	ATMIN	81069457
chr16	81710401	81712401	ATMIN	81069457
chr16	81729601	81731601	ATMIN	81069457
chr16	81742801	81744801	ATMIN	81069457
chr16	81747001	81749001	ATMIN	81069457
chr16	81772601	81774601	ATMIN	81069457
chr16	81781601	81783601	ATMIN	81069457
chr16	81785001	81787001	ATMIN	81069457
chr16	81831201	81833201	ATMIN	81069457
chr16	81850601	81852601	ATMIN	81069457
chr16	81859201	81861201	ATMIN	81069457
chr16	81863801	81865801	ATMIN	81069457
chr16	81918401	81920401	ATMIN	81069457
chr16	82027601	82029601	ATMIN	81069457
chr16	83972001	83974001	ATP2C2	84402128
chr16	84088601	84090601	ATP2C2	84402128
chr16	84127801	84129801	ATP2C2	84402128
chr16	84208201	84210201	ATP2C2	84402128
chr16	84232001	84234001	ATP2C2	84402128
chr16	84261001	84263001	ATP2C2	84402128
chr16	84356201	84358201	ATP2C2	84402128
chr16	84376801	84378801	ATP2C2	84402128
chr16	84376801	84378801	ATP2C2	84402128
chr16	84389601	84391601	ATP2C2	84402128
chr16	84393001	84395001	ATP2C2	84402128
chr16	84393001	84395001	ATP2C2	84402128
chr16	84405601	84407601	ATP2C2	84402128
chr16	84405601	84407601	ATP2C2	84402128
chr16	84413001	84415001	ATP2C2	84402128
chr16	84413001	84415001	ATP2C2	84402128
chr16	84429401	84431401	ATP2C2	84402128
chr16	84534001	84536001	ATP2C2	84402128
chr16	84548601	84550601	ATP2C2	84402128
chr16	84564401	84566401	ATP2C2	84402128
chr16	84581601	84583601	ATP2C2	84402128
chr16	84597001	84599001	ATP2C2	84402128
chr16	84673801	84675801	ATP2C2	84402128
chr16	84768601	84770601	ATP2C2	84402128
chr16	84857801	84859801	ATP2C2	84402128
chr16	84860201	84862201	ATP2C2	84402128
chr16	84912201	84914201	ATP2C2	84402128
chr16	84914601	84916601	ATP2C2	84402128
chr16	84955001	84957001	ATP2C2	84402128
chr16	84984801	84986801	ATP2C2	84402128
chr16	85003401	85005401	ATP2C2	84402128
chr16	85010201	85012201	ATP2C2	84402128
chr16	85047601	85049601	ATP2C2	84402128
chr16	85105001	85107001	ATP2C2	84402128
chr16	85124201	85126201	ATP2C2	84402128
chr16	85222001	85224001	ATP2C2	84402128
chr16	1629201	1631201	ATP6V0C	2563726
chr16	1704001	1706001	ATP6V0C	2563726
chr16	1707801	1709801	ATP6V0C	2563726
chr16	1864801	1866801	ATP6V0C	2563726
chr16	1868801	1870801	ATP6V0C	2563726
chr16	2080401	2082401	ATP6V0C	2563726
chr16	2173801	2175801	ATP6V0C	2563726
chr16	2178001	2180001	ATP6V0C	2563726
chr16	2208801	2210801	ATP6V0C	2563726
chr16	2275201	2277201	ATP6V0C	2563726
chr16	2321801	2323801	ATP6V0C	2563726
chr16	2345601	2347601	ATP6V0C	2563726
chr16	2478801	2480801	ATP6V0C	2563726
chr16	2524601	2526601	ATP6V0C	2563726
chr16	2526801	2528801	ATP6V0C	2563726
chr16	2528801	2530801	ATP6V0C	2563726
chr16	2535601	2537601	ATP6V0C	2563726
chr16	2538401	2540401	ATP6V0C	2563726
chr16	2543201	2545201	ATP6V0C	2563726
chr16	2550401	2552401	ATP6V0C	2563726
chr16	2552401	2554401	ATP6V0C	2563726
chr16	2552401	2554401	ATP6V0C	2563726
chr16	2555801	2557801	ATP6V0C	2563726
chr16	2555801	2557801	ATP6V0C	2563726
chr16	2558801	2560801	ATP6V0C	2563726
chr16	2563601	2565601	ATP6V0C	2563726
chr16	2567601	2569601	ATP6V0C	2563726
chr16	2570001	2572001	ATP6V0C	2563726
chr16	2570001	2572001	ATP6V0C	2563726
chr16	2575401	2577401	ATP6V0C	2563726
chr16	2584001	2586001	ATP6V0C	2563726
chr16	2590401	2592401	ATP6V0C	2563726
chr16	2641801	2643801	ATP6V0C	2563726
chr16	2652401	2654401	ATP6V0C	2563726
chr16	2654401	2656401	ATP6V0C	2563726
chr16	2656801	2658801	ATP6V0C	2563726
chr16	2708601	2710601	ATP6V0C	2563726
chr16	2736401	2738401	ATP6V0C	2563726
chr16	2784401	2786401	ATP6V0C	2563726
chr16	2818601	2820601	ATP6V0C	2563726
chr16	2823201	2825201	ATP6V0C	2563726
chr16	2846801	2848801	ATP6V0C	2563726
chr16	2932601	2934601	ATP6V0C	2563726
chr16	2956801	2958801	ATP6V0C	2563726
chr16	2961401	2963401	ATP6V0C	2563726
chr16	3198801	3200801	ATP6V0C	2563726
chr16	3207201	3209201	ATP6V0C	2563726
chr16	3301601	3303601	ATP6V0C	2563726
